text,target,polarity,category,tokens,labels,category_cleaned
Ürün güzel beğendim Samsung kalitesi çok iyi kamerasını genel olarak beğendim fakat ürünün paketlenmesi çok kötüydü,"['Ürün', 'Samsung', 'kamerasını', 'ürünün paketlenmesi']","['positive','positive','positive','negative']",product,"['Ürün', 'güzel', 'beğendim', 'Samsung', 'kalitesi', 'çok', 'iyi', 'kamerasını', 'genel', 'olarak', 'beğendim', 'fakat', 'ürünün', 'paketlenmesi', 'çok', 'kötüydü']","['S', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']",product
Trendyol oldukça hızlı çalışanları güvenilir ve nazik olan bir alışveriş sitesi,"['Trendyol', 'çalışanları']","['positive','positive']",product,"['Trendyol', 'oldukça', 'hızlı', 'çalışanları', 'güvenilir', 've', 'nazik', 'olan', 'bir', 'alışveriş', 'sitesi']","['S', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",applications
Film benim için çok etkileyici değildi 1 saat 55 dakikamı ayıracak kadar tatmin edici bir yapım değildi,['Film'],['negative'],entertainment,"['Film', 'benim', 'için', 'çok', 'etkileyici', 'değildi', '1', 'saat', '55', 'dakikamı', 'ayıracak', 'kadar', 'tatmin', 'edici', 'bir', 'yapım', 'değildi']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",entertainment
Uyku takibi özelliği ne yazık ki doğru çalışmıyor bazen uyandığımda bile uykuda göstermiş ayrıca uyku kalitesi raporları ve derin uyku analizleri de oldukça hatalı sonuçlar veriyor,"['Uyku takibi özelliği', 'uyku kalitesi raporları', 'derin uyku analizleri']","['negative', 'negative', 'negative']",product,"['Uyku', 'takibi', 'özelliği', 'ne', 'yazık', 'ki', 'doğru', 'çalışmıyor', 'bazen', 'uyandığımda', 'bile', 'uykuda', 'göstermiş', 'ayrıca', 'uyku', 'kalitesi', 'raporları', 've', 'derin', 'uyku', 'analizleri', 'de', 'oldukça', 'hatalı', 'sonuçlar', 'veriyor']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O']",applications
Çağdaş Avukatlar Grubu İstanbul Sözleşmesinin güncel durumu hakkında yaptığı bilgilendirme ile sözleşmenin kadın hakları ve toplumsal cinsiyet eşitliği açısından taşıdığı hayati önemi bir kez daha vurgulayarak bu konuda farkındalık yaratmayı ve kamuoyunu bilinçlendirmeyi amaçladıklarını güçlü bir şekilde ifade etti Bu açıklama kadınların haklarını koruma mücadelesine olan inancı ve kararlılığı yansıtarak toplumun farklı kesimlerinde derin bir yankı uyandırdı,"['Çağdaş Avukatlar Grubu', 'kadın hakları ve toplumsal cinsiyet eşitliği', 'farkındalık yaratmayı ve kamuoyunu bilinçlendirmeyi amaçladıklarını', 'Bu açıklama', 'toplumun farklı kesimlerinde']","['neutral', 'positive', 'positive', 'positive', 'neutral']",other,"['Çağdaş', 'Avukatlar', 'Grubu', 'İstanbul', 'Sözleşmesinin', 'güncel', 'durumu', 'hakkında', 'yaptığı', 'bilgilendirme', 'ile', 'sözleşmenin', 'kadın', 'hakları', 've', 'toplumsal', 'cinsiyet', 'eşitliği', 'açısından', 'taşıdığı', 'hayati', 'önemi', 'bir', 'kez', 'daha', 'vurgulayarak', 'bu', 'konuda', 'farkındalık', 'yaratmayı', 've', 'kamuoyunu', 'bilinçlendirmeyi', 'amaçladıklarını', 'güçlü', 'bir', 'şekilde', 'ifade', 'etti', 'Bu', 'açıklama', 'kadınların', 'haklarını', 'koruma', 'mücadelesine', 'olan', 'inancı', 've', 'kararlılığı', 'yansıtarak', 'toplumun', 'farklı', 'kesimlerinde', 'derin', 'bir', 'yankı', 'uyandırdı']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']",social event
Yıllarca Cüneyt Arkının Battalgazi filmerine haksızlık etmişiz Her anlamada ve mantık bağlamında  bu dizimsi şeylerden çok çok daha iyiymiş,"['Battalgazi filmerine', 'mantık', 'dizimsi şeylerden']","['positive', 'positive', 'negative']",social_media,"['Yıllarca', 'Cüneyt', 'Arkının', 'Battalgazi', 'filmerine', 'haksızlık', 'etmişiz', 'Her', 'anlamada', 've', 'mantık', 'bağlamında', 'bu', 'dizimsi', 'şeylerden', 'çok', 'çok', 'daha', 'iyiymiş']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",opinion
Oyun mükemmel ama çok sık reklam çıkıyor Ardından siyah ekran çıkıyor kapatamıyorum Bu durum keşke düzeltilse Türkiye rekoru kırmak üzereyken tam 500000 puanım oyun kapandığı için boşa gitti,"['Oyun', 'reklam', 'siyah ekran']","['positive', 'negative', 'negative']",entertainment,"['Oyun', 'mükemmel', 'ama', 'çok', 'sık', 'reklam', 'çıkıyor', 'Ardından', 'siyah', 'ekran', 'çıkıyor', 'kapatamıyorum', 'Bu', 'durum', 'keşke', 'düzeltilse', 'Türkiye', 'rekoru', 'kırmak', 'üzereyken', 'tam', '500000', 'puanım', 'oyun', 'kapandığı', 'için', 'boşa', 'gitti']","['S', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",entertainment
Egzersiz videoları çok anlaşılır hazırlanmış hoca adımları tane tane ve net bir şekilde gösteriyor ayrıca verilen tempo da oldukça makul olduğu için sakatlanma riski olmadan güvenle yapabiliyorum,"['Egzersiz videoları', 'adımları', 'tempo']","['positive', 'positive', 'positive']",product,"['Egzersiz', 'videoları', 'çok', 'anlaşılır', 'hazırlanmış', 'hoca', 'adımları', 'tane', 'tane', 've', 'net', 'bir', 'şekilde', 'gösteriyor', 'ayrıca', 'verilen', 'tempo', 'da', 'oldukça', 'makul', 'olduğu', 'için', 'sakatlanma', 'riski', 'olmadan', 'güvenle', 'yapabiliyorum']","['B', 'I', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",applications
Dolu dolu bir tuzlama geldi ve oldukça doyurucuydu Hızlı şekilde teslim edildi sıcaklığı da yerindeydi Miss gibi tuzlamayı herkes tatmalı,"['tuzlama', 'teslim', 'sıcaklığı']","['positive', 'positive', 'positive']",other,"['Dolu', 'dolu', 'bir', 'tuzlama', 'geldi', 've', 'oldukça', 'doyurucuydu', 'Hızlı', 'şekilde', 'teslim', 'edildi', 'sıcaklığı', 'da', 'yerindeydi', 'Miss', 'gibi', 'tuzlamayı', 'herkes', 'tatmalı']","['O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",food
Sonunu böyle beklemiyordum daha güzel olmasını beklerdim Piraye için çok üzüldüm,"['Sonunu', 'Piraye']","['negative', 'negative']",literature,"['Sonunu', 'böyle', 'beklemiyordum', 'daha', 'güzel', 'olmasını', 'beklerdim', 'Piraye', 'için', 'çok', 'üzüldüm']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O']",book
Ürün gayet iyi güzel ve kullanışlı Tam F/P ürünü Sorunsuz elime ulaştı,"['Ürün', 'F/P ürünü']","['positive', 'positive']",product,"['Ürün', 'gayet', 'iyi', 'güzel', 've', 'kullanışlı', 'Tam', 'F/P', 'ürünü', 'Sorunsuz', 'elime', 'ulaştı']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",product
Soru kalitesi oldukça düşük gerçek sınav düzeyini yansıtmıyor ve yeterince düşündürmüyor,"['Soru kalitesi', 'gerçek sınav düzeyini']","['negative', 'negative']",product,"['Soru', 'kalitesi', 'oldukça', 'düşük', 'gerçek', 'sınav', 'düzeyini', 'yansıtmıyor', 've', 'yeterince', 'düşündürmüyor']","['B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']",product
daha iyi bir konaklama deneyimi yaşadık çünkü bizlerle yakından ilgilenen Ön Büro personeli çok iyi bir ilgi verdi bize ,"['konaklama deneyimi', 'Ön Büro personeli']","['positive', 'positive']",product,"['daha', 'iyi', 'bir', 'konaklama', 'deneyimi', 'yaşadık', 'çünkü', 'bizlerle', 'yakından', 'ilgilenen', 'Ön', 'Büro', 'personeli', 'çok', 'iyi', 'bir', 'ilgi', 'verdi', 'bize']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']",product
Bursa güzel bir şehir ama bazı bölgeleri fazla kalabalıklaştı son zamanlarda,"['Bursa', 'bazı bölgeleri']","['positive','negative']",travel,"['Bursa', 'güzel', 'bir', 'şehir', 'ama', 'bazı', 'bölgeleri', 'fazla', 'kalabalıklaştı', 'son', 'zamanlarda']","['S', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",travel
Kutu içeriği geniş görünse de her parça her saç tipine uygun değil Bazıları gereksiz,"['Kutu içeriği', 'her parça her saç tipine', 'Bazıları']","['negative', 'negative', 'negative']",product,"['Kutu', 'içeriği', 'geniş', 'görünse', 'de', 'her', 'parça', 'her', 'saç', 'tipine', 'uygun', 'değil', 'Bazıları', 'gereksiz']","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'S', 'O']",product
Klimadan dolayı iç ortam çok soğuktu battaniye verilmemesi kötüydü Klimalar bozuktu sanırım,"['iç ortam', 'battaniye verilmemesi', 'Klimalar']","['negative', 'negative', 'negative']",daily_life,"['Klimadan', 'dolayı', 'iç', 'ortam', 'çok', 'soğuktu', 'battaniye', 'verilmemesi', 'kötüydü', 'Klimalar', 'bozuktu', 'sanırım']","['O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'S', 'O', 'O']",experience
Kitap hayatın farklı olasılıklarını keşfetme fikrini güzel işliyor ancak bazı bölümler fazla tekrar içeriyor,"['Kitap', 'bazı bölümler']","['positive', 'negative']",product,"['Kitap', 'hayatın', 'farklı', 'olasılıklarını', 'keşfetme', 'fikrini', 'güzel', 'işliyor', 'ancak', 'bazı', 'bölümler', 'fazla', 'tekrar', 'içeriyor']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",product
Engelli rampaları bulunmuyordu bu büyük bir eksiklik Sanat değil Dükkan olmuş İnsanı düşünmemişler,"['Engelli rampaları', 'bulunmuyordu', 'Sanat', 'Dükkan', 'İnsanı']","['negative', 'negative', 'negative', 'negative', 'negative']",social_media,"['Engelli', 'rampaları', 'bulunmuyordu', 'bu', 'büyük', 'bir', 'eksiklik', 'Sanat', 'değil', 'Dükkan', 'olmuş', 'İnsanı', 'düşünmemişler']","['B', 'I', 'S', 'O', 'O', 'O', 'O', 'S', 'O', 'S', 'O', 'S', 'O']",opinion
Botun kalıbı tam ayarında ve taban yapısı oldukça rahat olduğu için yürürken hiç rahatsız etmiyor,"['Botun kalıbı', 'taban yapısı']","['positive', 'positive']",product,"['Botun', 'kalıbı', 'tam', 'ayarında', 've', 'taban', 'yapısı', 'oldukça', 'rahat', 'olduğu', 'için', 'yürürken', 'hiç', 'rahatsız', 'etmiyor']","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",product
Kütüphane masasının ayakları standart ölçülerdeydi ancak masanın yapısı oldukça sağlam ve kullanışlıydı Kitapları düzenli bir şekilde yerleştirmek için oldukça ideal bir alandı,"['Kütüphane masasının ayakları', 'masanın yapısı', 'Kitapları düzenli yerleştirmek']","['neutral', 'positive', 'positive']",social_media,"['Kütüphane', 'masasının', 'ayakları', 'standart', 'ölçülerdeydi', 'ancak', 'masanın', 'yapısı', 'oldukça', 'sağlam', 've', 'kullanışlıydı', 'Kitapları', 'düzenli', 'bir', 'şekilde', 'yerleştirmek', 'için', 'oldukça', 'ideal', 'bir', 'alandı']","['B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",opinion
Samsungda alınacak telefon plus serisi beklenenleri fazlasıyla veriyor,['telefon'],['positive'],product,"['Samsungda', 'alınacak', 'telefon', 'plus', 'serisi', 'beklenenleri', 'fazlasıyla', 'veriyor']","['O', 'O', 'S', 'O', 'O', 'O', 'O', 'O']",product
Odalarda tv mini bar Saç kurutma makinası bulabiliyorsunuz Minibar Fiyatları uygun,"['Odalarda', 'Minibar Fiyatları']","['neutral', 'positive']",accommodation,"['Odalarda', 'tv', 'mini', 'bar', 'Saç', 'kurutma', 'makinası', 'bulabiliyorsunuz', 'Minibar', 'Fiyatları', 'uygun']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",accommodation
Tuvalet temizdi ama biraz küçük Yoğun saatlerde sıra olabiliyor Diğer zamanlarda mükemmel,"['Tuvalet', 'Yoğun saatlerde sıra', 'Diğer zamanlarda']","['neutral', 'negative', 'positive']",social_media,"['Tuvalet', 'temizdi', 'ama', 'biraz', 'küçük', 'Yoğun', 'saatlerde', 'sıra', 'olabiliyor', 'Diğer', 'zamanlarda', 'mükemmel']","['S', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O']",opinion
Evrenin diliyle konuşmayı öğrenmek çok huzurlu geldi ve bana umut verdi,"['Evrenin diliyle konuşmayı öğrenmek', 'umut']","['positive', 'positive']",social_media,"['Evrenin', 'diliyle', 'konuşmayı', 'öğrenmek', 'çok', 'huzurlu', 'geldi', 've', 'bana', 'umut', 'verdi']","['B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'S', 'O']",opinion
Her yıl düzenlenen bilimsel kongreler akademik dünyaya katkı sağlamak isteyen birçok araştırmacıyı Boğaziçi çatısı altında buluşturur,"['bilimsel kongreler', 'akademik dünyaya katkı sağlamak isteyen birçok araştırmacıyı']","['positive', 'positive']",education,"['Her', 'yıl', 'düzenlenen', 'bilimsel', 'kongreler', 'akademik', 'dünyaya', 'katkı', 'sağlamak', 'isteyen', 'birçok', 'araştırmacıyı', 'Boğaziçi', 'çatısı', 'altında', 'buluşturur']","['O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O']",education
Harika bir yer Zamanınızı güzelce geçirebilirsiniz Balık kokusu çok güzel Beğendim,"['yer', 'Balık kokusu']","['positive', 'positive']",daily_life,"['Harika', 'bir', 'yer', 'Zamanınızı', 'güzelce', 'geçirebilirsiniz', 'Balık', 'kokusu', 'çok', 'güzel', 'Beğendim']","['O', 'O', 'S', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",experience
Netflixteki bu animasyonun karakter tasarımları çok sevimli çocuklar çok beğenecek Ancak hikaye biraz karmaşık küçük çocuklar için uygun olmayabilir,"['karakter tasarımları', 'hikaye']","['positive', 'negative']",entertainment,"['Netflixteki', 'bu', 'animasyonun', 'karakter', 'tasarımları', 'çok', 'sevimli', 'çocuklar', 'çok', 'beğenecek', 'Ancak', 'hikaye', 'biraz', 'karmaşık', 'küçük', 'çocuklar', 'için', 'uygun', 'olmayabilir']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",entertainment
ürün orijinal faturasını dijital olarak aldım çok iyi kolaylık sağladı sağlam güzel paketlenmiş teşekkür ediyorum,"['ürün', 'faturasını', 'paketlenmiş']","['positive', 'positive', 'positive']",product,"['ürün', 'orijinal', 'faturasını', 'dijital', 'olarak', 'aldım', 'çok', 'iyi', 'kolaylık', 'sağladı', 'sağlam', 'güzel', 'paketlenmiş', 'teşekkür', 'ediyorum']","['S', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O']",product
Üzgünüm ama bu diziyi blutvden izlemek daha keyifliydi neden tüm bölümler yayınlanmıyor tv dizisi mi izliyoruz,"['bu diziyi', 'tüm bölümler', 'tv dizisi']","['negative', 'negative', 'negative']",social_media,"['Üzgünüm', 'ama', 'bu', 'diziyi', 'blutvden', 'izlemek', 'daha', 'keyifliydi', 'neden', 'tüm', 'bölümler', 'yayınlanmıyor', 'tv', 'dizisi', 'mi', 'izliyoruz']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O']",opinion
Otelin konumu çok güzeldi Kahvaltı çok lezzetli ve temizdi Çalışanlar çok tatlı ve güler yüzlüydü Tatilde konaklamak için tekrar burayı tercih ederim,"['konumu', 'Kahvaltı', 'Çalışanlar']","['positive', 'positive', 'positive']",accommodation,"['Otelin', 'konumu', 'çok', 'güzeldi', 'Kahvaltı', 'çok', 'lezzetli', 've', 'temizdi', 'Çalışanlar', 'çok', 'tatlı', 've', 'güler', 'yüzlüydü', 'Tatilde', 'konaklamak', 'için', 'tekrar', 'burayı', 'tercih', 'ederim']","['O', 'S', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
Kanal İstanbul Beşiktaşa karşı gerçekleştirilen büyük bir projedir Yapılması planlanan bu kanal Avrupa ile Asya arasındaki coğrafi sınırları KÇekmece ile Yeniköy hattına kadar çekecek Bu projeyle birlikte bölge adeta bir ada kulübüne dönüşecek gibi görünüyor,"['Kanal İstanbul', 'bölge']","['neutral', 'neutral']",misc,"['Kanal', 'İstanbul', 'Beşiktaşa', 'karşı', 'gerçekleştirilen', 'büyük', 'bir', 'projedir', 'Yapılması', 'planlanan', 'bu', 'kanal', 'Avrupa', 'ile', 'Asya', 'arasındaki', 'coğrafi', 'sınırları', 'KÇekmece', 'ile', 'Yeniköy', 'hattına', 'kadar', 'çekecek', 'Bu', 'projeyle', 'birlikte', 'bölge', 'adeta', 'bir', 'ada', 'kulübüne', 'dönüşecek', 'gibi', 'görünüyor']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",information
Doğaya bu kadar yakın olmasına bayıldım ve etraftaki sessizlikten gerçekten keyif aldımGirişteki personel her zaman ilgili ve sorumluluk sahibiydi,"['Doğaya bu kadar yakın olmasına', 'etraftaki sessizlikten', 'Girişteki personel ']","['positive', 'positive', 'positive']",daily_life,"['Doğaya', 'bu', 'kadar', 'yakın', 'olmasına', 'bayıldım', 've', 'etraftaki', 'sessizlikten', 'gerçekten', 'keyif', 'aldımGirişteki', 'personel', 'her', 'zaman', 'ilgili', 've', 'sorumluluk', 'sahibiydi']","['B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Evrenin neden var olduğu sorusunun cevabını bulursak bu insan mantığının da nihai zaferi olur ki bununla birlikte Tanrının aklını da anlayabiliriz,"['Evrenin', 'insan mantığının', 'Tanrının aklını']","['positive', 'positive', 'neutral']",social_media,"['Evrenin', 'neden', 'var', 'olduğu', 'sorusunun', 'cevabını', 'bulursak', 'bu', 'insan', 'mantığının', 'da', 'nihai', 'zaferi', 'olur', 'ki', 'bununla', 'birlikte', 'Tanrının', 'aklını', 'da', 'anlayabiliriz']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']",opinion
hayatımda yediğim en kötü dürüm lavaş ıslanmış ve iyi sarılmadığı için yerken dağılıyor,"['dürüm', 'lavaş']","['negative', 'negative']",product,"['hayatımda', 'yediğim', 'en', 'kötü', 'dürüm', 'lavaş', 'ıslanmış', 've', 'iyi', 'sarılmadığı', 'için', 'yerken', 'dağılıyor']","['O', 'O', 'O', 'O', 'S', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",product
Kitaplık oldukça dayanıklı ve geniş uzun süreli kullanım için güzel gibi duruyor,"['Kitaplık', 'uzun süreli kullanım için']","['positive', 'positive']",product,"['Kitaplık', 'oldukça', 'dayanıklı', 've', 'geniş', 'uzun', 'süreli', 'kullanım', 'için', 'güzel', 'gibi', 'duruyor']","['S', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O']",product
Büyükelçimiz de Kolomboya yolumuz düşerse kendisini haberdar etmemizi istemişti Vize uzatmak için geldiğimizde haber verdiğimde Lena ve beni Büyükelçilik mensuplarıyla birlikte Büyükelçilik konutunda yemeğe davet etti,"['Büyükelçimiz', 'haberdar', 'Vize', 'haber', 'Büyükelçilik konutunda', 'yemeğe']","['positive', 'neutral', 'neutral', 'neutral', 'positive', 'positive']",social_media,"['Büyükelçimiz', 'de', 'Kolomboya', 'yolumuz', 'düşerse', 'kendisini', 'haberdar', 'etmemizi', 'istemişti', 'Vize', 'uzatmak', 'için', 'geldiğimizde', 'haber', 'verdiğimde', 'Lena', 've', 'beni', 'Büyükelçilik', 'mensuplarıyla', 'birlikte', 'Büyükelçilik', 'konutunda', 'yemeğe', 'davet', 'etti']","['S', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'S', 'O', 'O']",opinion
Gerçekten kenan sofuoğlunu tebrik ederim Bizim anne babalar aman bişe olur diye evden çıkarmazken en büyük yanlışı yapıyorlar Özgüvenimizi küçük yaşta kırıyorlar ,"['anne babalar', 'Özgüvenimizi']","['negative', 'negative']",social_media,"['Gerçekten', 'kenan', 'sofuoğlunu', 'tebrik', 'ederim', 'Bizim', 'anne', 'babalar', 'aman', 'bişe', 'olur', 'diye', 'evden', 'çıkarmazken', 'en', 'büyük', 'yanlışı', 'yapıyorlar', 'Özgüvenimizi', 'küçük', 'yaşta', 'kırıyorlar']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O']",opinion
Eğer yazdığınız hikâyenin içeriği derin etkileyici ve insan psikolojisini başarılı bir şekilde yansıtıyorsa belki de onu Kırmızı Oda dizisine satmak iyi bir fikir olabilir Çünkü Kırmızı Oda gerçek yaşamdan ilham alarak izleyicileri derinden etkileyen bir yapım oldu ve senaryoları her zaman büyük bir ilgiyle takip ediliyor Bu tür projeler izleyiciyi sadece eğlendirmekle kalmaz aynı zamanda onların düşüncelerine ve duygusal dünyalarına dokunur,"['hikâyenin içeriği', 'Kırmızı Oda', 'senaryoları']","['positive', 'positive', 'positive']",social_media,"['Eğer', 'yazdığınız', 'hikâyenin', 'içeriği', 'derin', 'etkileyici', 've', 'insan', 'psikolojisini', 'başarılı', 'bir', 'şekilde', 'yansıtıyorsa', 'belki', 'de', 'onu', 'Kırmızı', 'Oda', 'dizisine', 'satmak', 'iyi', 'bir', 'fikir', 'olabilir', 'Çünkü', 'Kırmızı', 'Oda', 'gerçek', 'yaşamdan', 'ilham', 'alarak', 'izleyicileri', 'derinden', 'etkileyen', 'bir', 'yapım', 'oldu', 've', 'senaryoları', 'her', 'zaman', 'büyük', 'bir', 'ilgiyle', 'takip', 'ediliyor', 'Bu', 'tür', 'projeler', 'izleyiciyi', 'sadece', 'eğlendirmekle', 'kalmaz', 'aynı', 'zamanda', 'onların', 'düşüncelerine', 've', 'duygusal', 'dünyalarına', 'dokunur']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",opinion
